iteration,current_hpwl,best_hpwl,current_overflow,best_overflow,current_feasible,best_feasible
42,251961.0,249836.5,0.0,0.0,1,1
43,251961.0,249836.5,0.0,0.0,1,1
44,251961.0,249836.5,0.0,0.0,1,1
45,251961.0,249836.5,0.0,0.0,1,1
46,251961.0,249836.5,0.0,0.0,1,1
47,251961.0,249836.5,0.0,0.0,1,1
48,251961.0,249836.5,0.0,0.0,1,1
49,251961.0,249836.5,0.0,0.0,1,1
50,251956.0,249836.5,0.0,0.0,1,1
51,251956.0,249836.5,0.0,0.0,1,1
52,251956.0,249836.5,0.0,0.0,1,1
53,251956.0,249836.5,0.0,0.0,1,1
54,251947.5,249836.5,0.0,0.0,1,1
55,251947.5,249836.5,0.0,0.0,1,1
56,251947.5,249836.5,0.0,0.0,1,1
57,251947.5,249836.5,0.0,0.0,1,1
58,251627.0,249836.5,0.0,0.0,1,1
59,251627.0,249836.5,0.0,0.0,1,1
60,252020.0,249836.5,0.0,0.0,1,1
61,252020.0,249836.5,0.0,0.0,1,1
62,252020.0,249836.5,0.0,0.0,1,1
63,252020.0,249836.5,0.0,0.0,1,1
64,252020.0,249836.5,0.0,0.0,1,1
65,252020.0,249836.5,0.0,0.0,1,1
66,252020.0,249836.5,0.0,0.0,1,1
67,252014.5,249836.5,0.0,0.0,1,1
68,252014.5,249836.5,0.0,0.0,1,1
69,252014.5,249836.5,0.0,0.0,1,1
70,252014.5,249836.5,0.0,0.0,1,1
71,252014.5,249836.5,0.0,0.0,1,1
72,252483.0,249836.5,0.0,0.0,1,1
73,252483.0,249836.5,0.0,0.0,1,1
74,252483.0,249836.5,0.0,0.0,1,1
75,252483.0,249836.5,0.0,0.0,1,1
76,252483.0,249836.5,0.0,0.0,1,1
77,252483.0,249836.5,0.0,0.0,1,1
78,252483.0,249836.5,0.0,0.0,1,1
79,252753.0,249836.5,0.0,0.0,1,1
80,252753.0,249836.5,0.0,0.0,1,1
81,252753.0,249836.5,0.0,0.0,1,1
82,253286.0,249836.5,0.0,0.0,1,1
83,253286.0,249836.5,0.0,0.0,1,1
84,253286.0,249836.5,0.0,0.0,1,1
85,253286.0,249836.5,0.0,0.0,1,1
86,253286.0,249836.5,0.0,0.0,1,1
87,253286.0,249836.5,0.0,0.0,1,1
88,253286.0,249836.5,0.0,0.0,1,1
89,253286.0,249836.5,0.0,0.0,1,1
90,253286.0,249836.5,0.0,0.0,1,1
91,253286.0,249836.5,0.0,0.0,1,1
92,253286.0,249836.5,0.0,0.0,1,1
93,253286.0,249836.5,0.0,0.0,1,1
94,254157.5,249836.5,0.0,0.0,1,1
95,254297.0,249836.5,0.0,0.0,1,1
96,254297.0,249836.5,0.0,0.0,1,1
97,254297.0,249836.5,0.0,0.0,1,1
98,254297.0,249836.5,0.0,0.0,1,1
99,253750.5,249836.5,0.0,0.0,1,1
100,253750.5,249836.5,0.0,0.0,1,1
101,253750.5,249836.5,0.0,0.0,1,1
102,253082.0,249836.5,0.0,0.0,1,1
103,253910.5,249836.5,0.0,0.0,1,1
104,253910.5,249836.5,0.0,0.0,1,1
105,253910.5,249836.5,0.0,0.0,1,1
106,253910.5,249836.5,0.0,0.0,1,1
107,254588.0,249836.5,0.0,0.0,1,1
108,254318.0,249836.5,0.0,0.0,1,1
109,254318.0,249836.5,0.0,0.0,1,1
110,254318.0,249836.5,0.0,0.0,1,1
111,255168.5,249836.5,0.0,0.0,1,1
112,255168.5,249836.5,0.0,0.0,1,1
113,255168.5,249836.5,0.0,0.0,1,1
114,255168.5,249836.5,0.0,0.0,1,1
115,255168.5,249836.5,0.0,0.0,1,1
116,255168.5,249836.5,0.0,0.0,1,1
117,255168.5,249836.5,0.0,0.0,1,1
118,255168.5,249836.5,0.0,0.0,1,1
119,254318.0,249836.5,0.0,0.0,1,1
120,254318.0,249836.5,0.0,0.0,1,1
121,254318.0,249836.5,0.0,0.0,1,1
122,254318.0,249836.5,0.0,0.0,1,1
123,254412.5,249836.5,0.0,0.0,1,1
124,255303.5,249836.5,0.0,0.0,1,1
125,255303.5,249836.5,0.0,0.0,1,1
126,255303.5,249836.5,0.0,0.0,1,1
127,255303.5,249836.5,0.0,0.0,1,1
128,255303.5,249836.5,0.0,0.0,1,1
129,255303.5,249836.5,0.0,0.0,1,1
130,255303.5,249836.5,0.0,0.0,1,1
131,255303.5,249836.5,0.0,0.0,1,1
132,255303.5,249836.5,0.0,0.0,1,1
133,255303.5,249836.5,0.0,0.0,1,1
134,255303.5,249836.5,0.0,0.0,1,1
135,255303.5,249836.5,0.0,0.0,1,1
136,255464.5,249836.5,0.0,0.0,1,1
137,254953.0,249836.5,0.0,0.0,1,1
138,254953.0,249836.5,0.0,0.0,1,1
139,254953.0,249836.5,0.0,0.0,1,1
140,254953.0,249836.5,0.0,0.0,1,1
141,254953.0,249836.5,0.0,0.0,1,1
142,254953.0,249836.5,0.0,0.0,1,1
143,254953.0,249836.5,0.0,0.0,1,1
144,254953.0,249836.5,0.0,0.0,1,1
145,254953.0,249836.5,0.0,0.0,1,1
146,254953.0,249836.5,0.0,0.0,1,1
147,254944.0,249836.5,0.0,0.0,1,1
148,254944.0,249836.5,0.0,0.0,1,1
149,256452.5,249836.5,0.0,0.0,1,1
150,256452.5,249836.5,0.0,0.0,1,1
151,256452.5,249836.5,0.0,0.0,1,1
152,257184.5,249836.5,0.0,0.0,1,1
153,257955.0,249836.5,0.0,0.0,1,1
154,257955.0,249836.5,0.0,0.0,1,1
155,257955.0,249836.5,0.0,0.0,1,1
156,257955.0,249836.5,0.0,0.0,1,1
157,257955.0,249836.5,0.0,0.0,1,1
158,257902.5,249836.5,0.0,0.0,1,1
159,257902.5,249836.5,0.0,0.0,1,1
160,257041.5,249836.5,0.0,0.0,1,1
161,257041.5,249836.5,0.0,0.0,1,1
162,253833.0,249836.5,0.0,0.0,1,1
163,253833.0,249836.5,0.0,0.0,1,1
164,253833.0,249836.5,0.0,0.0,1,1
165,253833.0,249836.5,0.0,0.0,1,1
166,253920.5,249836.5,0.0,0.0,1,1
167,253920.5,249836.5,0.0,0.0,1,1
168,253920.5,249836.5,0.0,0.0,1,1
169,253920.5,249836.5,0.0,0.0,1,1
170,254557.0,249836.5,0.0,0.0,1,1
171,254557.0,249836.5,0.0,0.0,1,1
172,254557.0,249836.5,0.0,0.0,1,1
173,254557.0,249836.5,0.0,0.0,1,1
174,254557.0,249836.5,0.0,0.0,1,1
175,254557.0,249836.5,0.0,0.0,1,1
176,254557.0,249836.5,0.0,0.0,1,1
177,254557.0,249836.5,0.0,0.0,1,1
178,254557.0,249836.5,0.0,0.0,1,1
179,254557.0,249836.5,0.0,0.0,1,1
180,254557.0,249836.5,0.0,0.0,1,1
181,254557.0,249836.5,0.0,0.0,1,1
182,254557.0,249836.5,0.0,0.0,1,1
183,254557.0,249836.5,0.0,0.0,1,1
184,254557.0,249836.5,0.0,0.0,1,1
185,254557.0,249836.5,0.0,0.0,1,1
186,254557.0,249836.5,0.0,0.0,1,1
187,254557.0,249836.5,0.0,0.0,1,1
188,254530.5,249836.5,0.0,0.0,1,1
189,254530.5,249836.5,0.0,0.0,1,1
190,254530.5,249836.5,0.0,0.0,1,1
191,254530.5,249836.5,0.0,0.0,1,1
192,255209.5,249836.5,0.0,0.0,1,1
193,255209.5,249836.5,0.0,0.0,1,1
194,255209.5,249836.5,0.0,0.0,1,1
195,255209.5,249836.5,0.0,0.0,1,1
196,256190.5,249836.5,0.0,0.0,1,1
197,256190.5,249836.5,0.0,0.0,1,1
198,256190.5,249836.5,0.0,0.0,1,1
199,256190.5,249836.5,0.0,0.0,1,1
200,256190.5,249836.5,0.0,0.0,1,1
201,256190.5,249836.5,0.0,0.0,1,1
202,256190.5,249836.5,0.0,0.0,1,1
203,256190.5,249836.5,0.0,0.0,1,1
204,256190.5,249836.5,0.0,0.0,1,1
205,256190.5,249836.5,0.0,0.0,1,1
206,255554.0,249836.5,0.0,0.0,1,1
207,255554.0,249836.5,0.0,0.0,1,1
208,255554.0,249836.5,0.0,0.0,1,1
209,255554.0,249836.5,0.0,0.0,1,1
210,255554.0,249836.5,0.0,0.0,1,1
211,255554.0,249836.5,0.0,0.0,1,1
212,255554.0,249836.5,0.0,0.0,1,1
213,255554.0,249836.5,0.0,0.0,1,1
214,255554.0,249836.5,0.0,0.0,1,1
215,255554.0,249836.5,0.0,0.0,1,1
216,255554.0,249836.5,0.0,0.0,1,1
217,255554.0,249836.5,0.0,0.0,1,1
218,255554.0,249836.5,0.0,0.0,1,1
219,255554.0,249836.5,0.0,0.0,1,1
220,255554.0,249836.5,0.0,0.0,1,1
221,255554.0,249836.5,0.0,0.0,1,1
222,255554.0,249836.5,0.0,0.0,1,1
223,255554.0,249836.5,0.0,0.0,1,1
224,255554.0,249836.5,0.0,0.0,1,1
225,255554.0,249836.5,0.0,0.0,1,1
226,255554.0,249836.5,0.0,0.0,1,1
227,256430.5,249836.5,0.0,0.0,1,1
228,256430.5,249836.5,0.0,0.0,1,1
229,256430.5,249836.5,0.0,0.0,1,1
230,256430.5,249836.5,0.0,0.0,1,1
231,256430.5,249836.5,0.0,0.0,1,1
232,256430.5,249836.5,0.0,0.0,1,1
233,256430.5,249836.5,0.0,0.0,1,1
234,256430.5,249836.5,0.0,0.0,1,1
235,256430.5,249836.5,0.0,0.0,1,1
236,256430.5,249836.5,0.0,0.0,1,1
237,256430.5,249836.5,0.0,0.0,1,1
238,256430.5,249836.5,0.0,0.0,1,1
239,256430.5,249836.5,0.0,0.0,1,1
240,256430.5,249836.5,0.0,0.0,1,1
241,256430.5,249836.5,0.0,0.0,1,1
242,256430.5,249836.5,0.0,0.0,1,1
243,256430.5,249836.5,0.0,0.0,1,1
244,256430.5,249836.5,0.0,0.0,1,1
245,256430.5,249836.5,0.0,0.0,1,1
246,256430.5,249836.5,0.0,0.0,1,1
247,256430.5,249836.5,0.0,0.0,1,1
248,256430.5,249836.5,0.0,0.0,1,1
249,256430.5,249836.5,0.0,0.0,1,1
250,256430.5,249836.5,0.0,0.0,1,1
251,256430.5,249836.5,0.0,0.0,1,1
252,256430.5,249836.5,0.0,0.0,1,1
253,256430.5,249836.5,0.0,0.0,1,1
254,256430.5,249836.5,0.0,0.0,1,1
255,256430.5,249836.5,0.0,0.0,1,1
256,256430.5,249836.5,0.0,0.0,1,1
257,256430.5,249836.5,0.0,0.0,1,1
258,256430.5,249836.5,0.0,0.0,1,1
259,256430.5,249836.5,0.0,0.0,1,1
260,256430.5,249836.5,0.0,0.0,1,1
261,256523.5,249836.5,0.0,0.0,1,1
262,256523.5,249836.5,0.0,0.0,1,1
263,256523.5,249836.5,0.0,0.0,1,1
264,256523.5,249836.5,0.0,0.0,1,1
265,256523.5,249836.5,0.0,0.0,1,1
266,256523.5,249836.5,0.0,0.0,1,1
267,257350.5,249836.5,0.0,0.0,1,1
268,257350.5,249836.5,0.0,0.0,1,1
269,257350.5,249836.5,0.0,0.0,1,1
270,257350.5,249836.5,0.0,0.0,1,1
271,257501.5,249836.5,0.0,0.0,1,1
272,257501.5,249836.5,0.0,0.0,1,1
273,257501.5,249836.5,0.0,0.0,1,1
274,257501.5,249836.5,0.0,0.0,1,1
275,257501.5,249836.5,0.0,0.0,1,1
276,257501.5,249836.5,0.0,0.0,1,1
277,257501.5,249836.5,0.0,0.0,1,1
278,257501.5,249836.5,0.0,0.0,1,1
279,257501.5,249836.5,0.0,0.0,1,1
280,257501.5,249836.5,0.0,0.0,1,1
281,257501.5,249836.5,0.0,0.0,1,1
282,257501.5,249836.5,0.0,0.0,1,1
283,257710.5,249836.5,0.0,0.0,1,1
284,257710.5,249836.5,0.0,0.0,1,1
285,257710.5,249836.5,0.0,0.0,1,1
286,257710.5,249836.5,0.0,0.0,1,1
287,257710.5,249836.5,0.0,0.0,1,1
288,257710.5,249836.5,0.0,0.0,1,1
289,257710.5,249836.5,0.0,0.0,1,1
290,257710.5,249836.5,0.0,0.0,1,1
291,257710.5,249836.5,0.0,0.0,1,1
292,257710.5,249836.5,0.0,0.0,1,1
293,257710.5,249836.5,0.0,0.0,1,1
294,257710.5,249836.5,0.0,0.0,1,1
295,258270.0,249836.5,0.0,0.0,1,1
296,258270.0,249836.5,0.0,0.0,1,1
297,258270.0,249836.5,0.0,0.0,1,1
298,257710.5,249836.5,0.0,0.0,1,1
299,256407.0,249836.5,0.0,0.0,1,1
300,257276.5,249836.5,0.0,0.0,1,1
301,257280.0,249836.5,0.0,0.0,1,1
302,257280.0,249836.5,0.0,0.0,1,1
303,257280.0,249836.5,0.0,0.0,1,1
304,257280.0,249836.5,0.0,0.0,1,1
305,257280.0,249836.5,0.0,0.0,1,1
306,257280.0,249836.5,0.0,0.0,1,1
307,257280.0,249836.5,0.0,0.0,1,1
308,257280.0,249836.5,0.0,0.0,1,1
309,257280.0,249836.5,0.0,0.0,1,1
310,257280.0,249836.5,0.0,0.0,1,1
311,257280.0,249836.5,0.0,0.0,1,1
312,257280.0,249836.5,0.0,0.0,1,1
313,257280.0,249836.5,0.0,0.0,1,1
314,257280.0,249836.5,0.0,0.0,1,1
315,257280.0,249836.5,0.0,0.0,1,1
316,257280.0,249836.5,0.0,0.0,1,1
317,257280.0,249836.5,0.0,0.0,1,1
318,257280.0,249836.5,0.0,0.0,1,1
319,257280.0,249836.5,0.0,0.0,1,1
320,257280.0,249836.5,0.0,0.0,1,1
321,257280.0,249836.5,0.0,0.0,1,1
322,257280.0,249836.5,0.0,0.0,1,1
323,257371.5,249836.5,0.0,0.0,1,1
324,257371.5,249836.5,0.0,0.0,1,1
325,257371.5,249836.5,0.0,0.0,1,1
326,257371.5,249836.5,0.0,0.0,1,1
327,257371.5,249836.5,0.0,0.0,1,1
328,256632.0,249836.5,0.0,0.0,1,1
329,256632.0,249836.5,0.0,0.0,1,1
330,256632.0,249836.5,0.0,0.0,1,1
331,256632.0,249836.5,0.0,0.0,1,1
332,256632.0,249836.5,0.0,0.0,1,1
333,256540.5,249836.5,0.0,0.0,1,1
334,256540.5,249836.5,0.0,0.0,1,1
335,255866.5,249836.5,0.0,0.0,1,1
336,257532.5,249836.5,0.0,0.0,1,1
337,257726.5,249836.5,0.0,0.0,1,1
338,257726.5,249836.5,0.0,0.0,1,1
339,258370.5,249836.5,0.0,0.0,1,1
340,258370.5,249836.5,0.0,0.0,1,1
341,258370.5,249836.5,0.0,0.0,1,1
342,258370.5,249836.5,0.0,0.0,1,1
343,258370.5,249836.5,0.0,0.0,1,1
344,258370.5,249836.5,0.0,0.0,1,1
345,258370.5,249836.5,0.0,0.0,1,1
346,258780.5,249836.5,0.0,0.0,1,1
347,258780.5,249836.5,0.0,0.0,1,1
348,258780.5,249836.5,0.0,0.0,1,1
349,258780.5,249836.5,0.0,0.0,1,1
350,258824.0,249836.5,0.0,0.0,1,1
351,258824.0,249836.5,0.0,0.0,1,1
352,258824.0,249836.5,0.0,0.0,1,1
353,258824.0,249836.5,0.0,0.0,1,1
354,258824.0,249836.5,0.0,0.0,1,1
355,258528.5,249836.5,0.0,0.0,1,1
356,258528.5,249836.5,0.0,0.0,1,1
357,258515.0,249836.5,0.0,0.0,1,1
358,258515.0,249836.5,0.0,0.0,1,1
359,258515.0,249836.5,0.0,0.0,1,1
360,258515.0,249836.5,0.0,0.0,1,1
361,258515.0,249836.5,0.0,0.0,1,1
362,258515.0,249836.5,0.0,0.0,1,1
363,258515.0,249836.5,0.0,0.0,1,1
364,258296.5,249836.5,0.0,0.0,1,1
365,258296.5,249836.5,0.0,0.0,1,1
366,258296.5,249836.5,0.0,0.0,1,1
367,258296.5,249836.5,0.0,0.0,1,1
368,258296.5,249836.5,0.0,0.0,1,1
369,258296.5,249836.5,0.0,0.0,1,1
370,258296.5,249836.5,0.0,0.0,1,1
371,258296.5,249836.5,0.0,0.0,1,1
372,257658.5,249836.5,0.0,0.0,1,1
373,257658.5,249836.5,0.0,0.0,1,1
374,257658.5,249836.5,0.0,0.0,1,1
375,257658.5,249836.5,0.0,0.0,1,1
376,255962.5,249836.5,0.0,0.0,1,1
377,255962.5,249836.5,0.0,0.0,1,1
378,255962.5,249836.5,0.0,0.0,1,1
379,255962.5,249836.5,0.0,0.0,1,1
380,255962.5,249836.5,0.0,0.0,1,1
381,255962.5,249836.5,0.0,0.0,1,1
382,255962.5,249836.5,0.0,0.0,1,1
383,255962.5,249836.5,0.0,0.0,1,1
384,255962.5,249836.5,0.0,0.0,1,1
385,255962.5,249836.5,0.0,0.0,1,1
386,255962.5,249836.5,0.0,0.0,1,1
387,255962.5,249836.5,0.0,0.0,1,1
388,255962.5,249836.5,0.0,0.0,1,1
389,255962.5,249836.5,0.0,0.0,1,1
390,255962.5,249836.5,0.0,0.0,1,1
391,255962.5,249836.5,0.0,0.0,1,1
392,255962.5,249836.5,0.0,0.0,1,1
393,255962.5,249836.5,0.0,0.0,1,1
394,255962.5,249836.5,0.0,0.0,1,1
395,255962.5,249836.5,0.0,0.0,1,1
396,255962.5,249836.5,0.0,0.0,1,1
397,255884.5,249836.5,0.0,0.0,1,1
398,255884.5,249836.5,0.0,0.0,1,1
399,255884.5,249836.5,0.0,0.0,1,1
400,256152.0,249836.5,0.0,0.0,1,1
401,256152.0,249836.5,0.0,0.0,1,1
402,256152.0,249836.5,0.0,0.0,1,1
403,256152.0,249836.5,0.0,0.0,1,1
404,256152.0,249836.5,0.0,0.0,1,1
405,256152.0,249836.5,0.0,0.0,1,1
406,256152.0,249836.5,0.0,0.0,1,1
407,256152.0,249836.5,0.0,0.0,1,1
408,256152.0,249836.5,0.0,0.0,1,1
409,256152.0,249836.5,0.0,0.0,1,1
410,256152.0,249836.5,0.0,0.0,1,1
411,256152.0,249836.5,0.0,0.0,1,1
412,256152.0,249836.5,0.0,0.0,1,1
413,256152.0,249836.5,0.0,0.0,1,1
414,256152.0,249836.5,0.0,0.0,1,1
415,256152.0,249836.5,0.0,0.0,1,1
416,257169.5,249836.5,0.0,0.0,1,1
417,256835.5,249836.5,0.0,0.0,1,1
418,256835.5,249836.5,0.0,0.0,1,1
419,256835.5,249836.5,0.0,0.0,1,1
420,256835.5,249836.5,0.0,0.0,1,1
421,257106.0,249836.5,0.0,0.0,1,1
422,257192.5,249836.5,0.0,0.0,1,1
423,257192.5,249836.5,0.0,0.0,1,1
424,257192.5,249836.5,0.0,0.0,1,1
425,257192.5,249836.5,0.0,0.0,1,1
426,257192.5,249836.5,0.0,0.0,1,1
427,257192.5,249836.5,0.0,0.0,1,1
428,257192.5,249836.5,0.0,0.0,1,1
429,257192.5,249836.5,0.0,0.0,1,1
430,257192.5,249836.5,0.0,0.0,1,1
431,258084.5,249836.5,0.0,0.0,1,1
432,258084.5,249836.5,0.0,0.0,1,1
433,258084.5,249836.5,0.0,0.0,1,1
434,258084.5,249836.5,0.0,0.0,1,1
435,258084.5,249836.5,0.0,0.0,1,1
436,258084.5,249836.5,0.0,0.0,1,1
437,258584.0,249836.5,0.0,0.0,1,1
438,258584.0,249836.5,0.0,0.0,1,1
439,258584.0,249836.5,0.0,0.0,1,1
440,258584.0,249836.5,0.0,0.0,1,1
441,258443.5,249836.5,0.0,0.0,1,1
442,258443.5,249836.5,0.0,0.0,1,1
443,258443.5,249836.5,0.0,0.0,1,1
444,258443.5,249836.5,0.0,0.0,1,1
445,258443.5,249836.5,0.0,0.0,1,1
446,258443.5,249836.5,0.0,0.0,1,1
447,258443.5,249836.5,0.0,0.0,1,1
448,258443.5,249836.5,0.0,0.0,1,1
449,258443.5,249836.5,0.0,0.0,1,1
450,258443.5,249836.5,0.0,0.0,1,1
451,258443.5,249836.5,0.0,0.0,1,1
452,258443.5,249836.5,0.0,0.0,1,1
453,258443.5,249836.5,0.0,0.0,1,1
454,258443.5,249836.5,0.0,0.0,1,1
455,258826.0,249836.5,0.0,0.0,1,1
456,259039.0,249836.5,0.0,0.0,1,1
457,259039.0,249836.5,0.0,0.0,1,1
458,258826.0,249836.5,0.0,0.0,1,1
459,258826.0,249836.5,0.0,0.0,1,1
460,258826.0,249836.5,0.0,0.0,1,1
461,258826.0,249836.5,0.0,0.0,1,1
462,258826.0,249836.5,0.0,0.0,1,1
463,258826.0,249836.5,0.0,0.0,1,1
464,258826.0,249836.5,0.0,0.0,1,1
465,258826.0,249836.5,0.0,0.0,1,1
466,258826.0,249836.5,0.0,0.0,1,1
467,259874.5,249836.5,0.0,0.0,1,1
468,259874.5,249836.5,0.0,0.0,1,1
469,259874.5,249836.5,0.0,0.0,1,1
470,259874.5,249836.5,0.0,0.0,1,1
471,259874.5,249836.5,0.0,0.0,1,1
472,259874.5,249836.5,0.0,0.0,1,1
473,259874.5,249836.5,0.0,0.0,1,1
474,259874.5,249836.5,0.0,0.0,1,1
475,259874.5,249836.5,0.0,0.0,1,1
476,259874.5,249836.5,0.0,0.0,1,1
477,259819.5,249836.5,0.0,0.0,1,1
478,259819.5,249836.5,0.0,0.0,1,1
479,259668.5,249836.5,0.0,0.0,1,1
480,259489.5,249836.5,0.0,0.0,1,1
481,259489.5,249836.5,0.0,0.0,1,1
482,259489.5,249836.5,0.0,0.0,1,1
483,259489.5,249836.5,0.0,0.0,1,1
484,259489.5,249836.5,0.0,0.0,1,1
485,259489.5,249836.5,0.0,0.0,1,1
486,259489.5,249836.5,0.0,0.0,1,1
487,259489.5,249836.5,0.0,0.0,1,1
488,259489.5,249836.5,0.0,0.0,1,1
489,258362.5,249836.5,0.0,0.0,1,1
490,257997.5,249836.5,0.0,0.0,1,1
491,257997.5,249836.5,0.0,0.0,1,1
492,257997.5,249836.5,0.0,0.0,1,1
493,257997.5,249836.5,0.0,0.0,1,1
494,257997.5,249836.5,0.0,0.0,1,1
495,257997.5,249836.5,0.0,0.0,1,1
496,257997.5,249836.5,0.0,0.0,1,1
497,257997.5,249836.5,0.0,0.0,1,1
498,257997.5,249836.5,0.0,0.0,1,1
499,257997.5,249836.5,0.0,0.0,1,1
500,257997.5,249836.5,0.0,0.0,1,1
501,257997.5,249836.5,0.0,0.0,1,1
502,257997.5,249836.5,0.0,0.0,1,1
503,258068.5,249836.5,0.0,0.0,1,1
504,258068.5,249836.5,0.0,0.0,1,1
505,258068.5,249836.5,0.0,0.0,1,1
506,258587.5,249836.5,0.0,0.0,1,1
507,258587.5,249836.5,0.0,0.0,1,1
508,258587.5,249836.5,0.0,0.0,1,1
509,258587.5,249836.5,0.0,0.0,1,1
510,258587.5,249836.5,0.0,0.0,1,1
511,258587.5,249836.5,0.0,0.0,1,1
512,258587.5,249836.5,0.0,0.0,1,1
513,258587.5,249836.5,0.0,0.0,1,1
514,258587.5,249836.5,0.0,0.0,1,1
515,258587.5,249836.5,0.0,0.0,1,1
516,257559.5,249836.5,0.0,0.0,1,1
517,256542.0,249836.5,0.0,0.0,1,1
518,256542.0,249836.5,0.0,0.0,1,1
519,256542.0,249836.5,0.0,0.0,1,1
520,256542.0,249836.5,0.0,0.0,1,1
521,256542.0,249836.5,0.0,0.0,1,1
522,256542.0,249836.5,0.0,0.0,1,1
523,256542.0,249836.5,0.0,0.0,1,1
524,256542.0,249836.5,0.0,0.0,1,1
525,256542.0,249836.5,0.0,0.0,1,1
526,256542.0,249836.5,0.0,0.0,1,1
527,256542.0,249836.5,0.0,0.0,1,1
528,256542.0,249836.5,0.0,0.0,1,1
529,256542.0,249836.5,0.0,0.0,1,1
530,256542.0,249836.5,0.0,0.0,1,1
531,256542.0,249836.5,0.0,0.0,1,1
532,256542.0,249836.5,0.0,0.0,1,1
533,256542.0,249836.5,0.0,0.0,1,1
534,256542.0,249836.5,0.0,0.0,1,1
535,256542.0,249836.5,0.0,0.0,1,1
536,256542.0,249836.5,0.0,0.0,1,1
537,256879.0,249836.5,0.0,0.0,1,1
538,256879.0,249836.5,0.0,0.0,1,1
539,256879.0,249836.5,0.0,0.0,1,1
540,256879.0,249836.5,0.0,0.0,1,1
541,256542.0,249836.5,0.0,0.0,1,1
542,256542.0,249836.5,0.0,0.0,1,1
543,256542.0,249836.5,0.0,0.0,1,1
544,256542.0,249836.5,0.0,0.0,1,1
545,256542.0,249836.5,0.0,0.0,1,1
546,256542.0,249836.5,0.0,0.0,1,1
547,256542.0,249836.5,0.0,0.0,1,1
548,256542.0,249836.5,0.0,0.0,1,1
549,256542.0,249836.5,0.0,0.0,1,1
550,256542.0,249836.5,0.0,0.0,1,1
551,256542.0,249836.5,0.0,0.0,1,1
552,256542.0,249836.5,0.0,0.0,1,1
553,257190.5,249836.5,0.0,0.0,1,1
554,257190.5,249836.5,0.0,0.0,1,1
555,257190.5,249836.5,0.0,0.0,1,1
556,257190.5,249836.5,0.0,0.0,1,1
557,260318.5,249836.5,0.0,0.0,1,1
558,260318.5,249836.5,0.0,0.0,1,1
559,260318.5,249836.5,0.0,0.0,1,1
560,260318.5,249836.5,0.0,0.0,1,1
561,260318.5,249836.5,0.0,0.0,1,1
562,260318.5,249836.5,0.0,0.0,1,1
563,260318.5,249836.5,0.0,0.0,1,1
564,260318.5,249836.5,0.0,0.0,1,1
565,260318.5,249836.5,0.0,0.0,1,1
566,260318.5,249836.5,0.0,0.0,1,1
567,260318.5,249836.5,0.0,0.0,1,1
568,260318.5,249836.5,0.0,0.0,1,1
569,260318.5,249836.5,0.0,0.0,1,1
570,260318.5,249836.5,0.0,0.0,1,1
571,260318.5,249836.5,0.0,0.0,1,1
572,260318.5,249836.5,0.0,0.0,1,1
573,260318.5,249836.5,0.0,0.0,1,1
574,260318.5,249836.5,0.0,0.0,1,1
575,260318.5,249836.5,0.0,0.0,1,1
576,260318.5,249836.5,0.0,0.0,1,1
577,260440.5,249836.5,0.0,0.0,1,1
578,260440.5,249836.5,0.0,0.0,1,1
579,260440.5,249836.5,0.0,0.0,1,1
