iteration,current_hpwl,best_hpwl,current_overflow,best_overflow,current_feasible,best_feasible
104,678986.0263160984,627052.5263160984,0.0,0.0,1,1
105,678986.0263160984,627052.5263160984,0.0,0.0,1,1
106,678986.0263160984,627052.5263160984,0.0,0.0,1,1
107,678986.0263160984,627052.5263160984,0.0,0.0,1,1
108,678986.0263160984,627052.5263160984,0.0,0.0,1,1
109,678986.0263160984,627052.5263160984,0.0,0.0,1,1
110,678986.0263160984,627052.5263160984,0.0,0.0,1,1
111,678986.0263160984,627052.5263160984,0.0,0.0,1,1
112,678020.0263160984,627052.5263160984,0.0,0.0,1,1
113,678020.0263160984,627052.5263160984,0.0,0.0,1,1
114,678020.0263160984,627052.5263160984,0.0,0.0,1,1
115,678020.0263160984,627052.5263160984,0.0,0.0,1,1
116,678020.0263160984,627052.5263160984,0.0,0.0,1,1
117,678020.0263160984,627052.5263160984,0.0,0.0,1,1
118,678020.0263160984,627052.5263160984,0.0,0.0,1,1
119,677823.5,627052.5263160984,0.0,0.0,1,1
120,677823.5,627052.5263160984,0.0,0.0,1,1
121,677823.5,627052.5263160984,0.0,0.0,1,1
122,677823.5,627052.5263160984,0.0,0.0,1,1
123,678473.5,627052.5263160984,0.0,0.0,1,1
124,678545.5,627052.5263160984,0.0,0.0,1,1
125,678451.5,627052.5263160984,0.0,0.0,1,1
126,680214.0,627052.5263160984,0.0,0.0,1,1
127,680214.0,627052.5263160984,0.0,0.0,1,1
128,680195.5,627052.5263160984,0.0,0.0,1,1
129,683007.0,627052.5263160984,0.0,0.0,1,1
130,687211.0,627052.5263160984,0.0,0.0,1,1
131,688653.0,627052.5263160984,0.0,0.0,1,1
132,687222.0,627052.5263160984,0.0,0.0,1,1
133,687222.0,627052.5263160984,0.0,0.0,1,1
134,687222.0,627052.5263160984,0.0,0.0,1,1
135,687222.0,627052.5263160984,0.0,0.0,1,1
136,687179.5,627052.5263160984,0.0,0.0,1,1
137,686576.5,627052.5263160984,0.0,0.0,1,1
138,686576.5,627052.5263160984,0.0,0.0,1,1
139,688427.0,627052.5263160984,0.0,0.0,1,1
140,688366.0,627052.5263160984,0.0,0.0,1,1
141,688776.5,627052.5263160984,0.0,0.0,1,1
142,688776.5,627052.5263160984,0.0,0.0,1,1
143,688680.5,627052.5263160984,0.0,0.0,1,1
144,688680.5,627052.5263160984,0.0,0.0,1,1
145,688680.5,627052.5263160984,0.0,0.0,1,1
146,690348.5,627052.5263160984,0.0,0.0,1,1
147,690348.5,627052.5263160984,0.0,0.0,1,1
148,689396.5,627052.5263160984,0.0,0.0,1,1
149,689106.0,627052.5263160984,0.0,0.0,1,1
150,689106.0,627052.5263160984,0.0,0.0,1,1
151,689106.0,627052.5263160984,0.0,0.0,1,1
152,689001.0,627052.5263160984,0.0,0.0,1,1
153,689001.0,627052.5263160984,0.0,0.0,1,1
154,689001.0,627052.5263160984,0.0,0.0,1,1
155,688913.0,627052.5263160984,0.0,0.0,1,1
156,688913.0,627052.5263160984,0.0,0.0,1,1
157,689433.5,627052.5263160984,0.0,0.0,1,1
158,689433.5,627052.5263160984,0.0,0.0,1,1
159,689206.0,627052.5263160984,0.0,0.0,1,1
160,689206.0,627052.5263160984,0.0,0.0,1,1
161,689206.0,627052.5263160984,0.0,0.0,1,1
162,689206.0,627052.5263160984,0.0,0.0,1,1
163,689206.0,627052.5263160984,0.0,0.0,1,1
164,689206.0,627052.5263160984,0.0,0.0,1,1
165,688853.0,627052.5263160984,0.0,0.0,1,1
166,687826.5,627052.5263160984,0.0,0.0,1,1
167,687826.5,627052.5263160984,0.0,0.0,1,1
168,691342.0,627052.5263160984,0.0,0.0,1,1
169,691342.0,627052.5263160984,0.0,0.0,1,1
170,691190.5,627052.5263160984,0.0,0.0,1,1
171,691010.0,627052.5263160984,0.0,0.0,1,1
172,691010.0,627052.5263160984,0.0,0.0,1,1
173,691179.0,627052.5263160984,0.0,0.0,1,1
174,691179.0,627052.5263160984,0.0,0.0,1,1
175,691179.0,627052.5263160984,0.0,0.0,1,1
176,691179.0,627052.5263160984,0.0,0.0,1,1
177,691179.0,627052.5263160984,0.0,0.0,1,1
178,691437.5,627052.5263160984,0.0,0.0,1,1
179,691437.5,627052.5263160984,0.0,0.0,1,1
180,691105.5,627052.5263160984,0.0,0.0,1,1
181,689916.5,627052.5263160984,0.0,0.0,1,1
182,689916.5,627052.5263160984,0.0,0.0,1,1
183,689916.5,627052.5263160984,0.0,0.0,1,1
184,689916.5,627052.5263160984,0.0,0.0,1,1
185,691494.5,627052.5263160984,0.0,0.0,1,1
186,692984.0,627052.5263160984,0.0,0.0,1,1
187,692984.0,627052.5263160984,0.0,0.0,1,1
188,693778.0,627052.5263160984,0.0,0.0,1,1
189,693791.0,627052.5263160984,0.0,0.0,1,1
190,694264.5,627052.5263160984,0.0,0.0,1,1
191,694601.0,627052.5263160984,0.0,0.0,1,1
192,694601.0,627052.5263160984,0.0,0.0,1,1
193,696258.0,627052.5263160984,0.0,0.0,1,1
194,700524.5,627052.5263160984,0.0,0.0,1,1
195,700524.5,627052.5263160984,0.0,0.0,1,1
196,700947.0,627052.5263160984,0.0,0.0,1,1
197,700947.0,627052.5263160984,0.0,0.0,1,1
198,701184.0,627052.5263160984,0.0,0.0,1,1
199,701184.0,627052.5263160984,0.0,0.0,1,1
200,701184.0,627052.5263160984,0.0,0.0,1,1
201,701611.5,627052.5263160984,0.0,0.0,1,1
202,701611.5,627052.5263160984,0.0,0.0,1,1
203,701611.5,627052.5263160984,0.0,0.0,1,1
204,701611.5,627052.5263160984,0.0,0.0,1,1
205,701682.5,627052.5263160984,0.0,0.0,1,1
206,700602.0,627052.5263160984,0.0,0.0,1,1
207,700606.0,627052.5263160984,0.0,0.0,1,1
208,700606.0,627052.5263160984,0.0,0.0,1,1
209,702737.5,627052.5263160984,0.0,0.0,1,1
210,702737.5,627052.5263160984,0.0,0.0,1,1
211,702737.5,627052.5263160984,0.0,0.0,1,1
212,702737.5,627052.5263160984,0.0,0.0,1,1
213,703465.0,627052.5263160984,0.0,0.0,1,1
214,703741.0,627052.5263160984,0.0,0.0,1,1
215,703741.0,627052.5263160984,0.0,0.0,1,1
216,703741.0,627052.5263160984,0.0,0.0,1,1
217,703090.5,627052.5263160984,0.0,0.0,1,1
218,703817.5,627052.5263160984,0.0,0.0,1,1
219,703930.0,627052.5263160984,0.0,0.0,1,1
220,703893.5,627052.5263160984,0.0,0.0,1,1
221,703991.0,627052.5263160984,0.0,0.0,1,1
222,703991.0,627052.5263160984,0.0,0.0,1,1
223,703943.5,627052.5263160984,0.0,0.0,1,1
224,703943.5,627052.5263160984,0.0,0.0,1,1
225,703623.5,627052.5263160984,0.0,0.0,1,1
226,703623.5,627052.5263160984,0.0,0.0,1,1
227,703623.5,627052.5263160984,0.0,0.0,1,1
228,703860.5,627052.5263160984,0.0,0.0,1,1
229,703400.5,627052.5263160984,0.0,0.0,1,1
230,703489.5,627052.5263160984,0.0,0.0,1,1
231,703489.5,627052.5263160984,0.0,0.0,1,1
232,709509.0,627052.5263160984,0.0,0.0,1,1
233,709509.0,627052.5263160984,0.0,0.0,1,1
234,709509.0,627052.5263160984,0.0,0.0,1,1
235,709590.0,627052.5263160984,0.0,0.0,1,1
236,709590.0,627052.5263160984,0.0,0.0,1,1
237,709020.0,627052.5263160984,0.0,0.0,1,1
238,709020.0,627052.5263160984,0.0,0.0,1,1
239,709020.0,627052.5263160984,0.0,0.0,1,1
240,709020.0,627052.5263160984,0.0,0.0,1,1
241,710339.5,627052.5263160984,0.0,0.0,1,1
242,709421.5,627052.5263160984,0.0,0.0,1,1
243,709700.0,627052.5263160984,0.0,0.0,1,1
244,709700.0,627052.5263160984,0.0,0.0,1,1
245,709700.0,627052.5263160984,0.0,0.0,1,1
246,709700.0,627052.5263160984,0.0,0.0,1,1
247,709700.0,627052.5263160984,0.0,0.0,1,1
248,709700.0,627052.5263160984,0.0,0.0,1,1
249,709700.0,627052.5263160984,0.0,0.0,1,1
250,709700.0,627052.5263160984,0.0,0.0,1,1
251,709700.0,627052.5263160984,0.0,0.0,1,1
252,717299.0,627052.5263160984,0.0,0.0,1,1
253,717299.0,627052.5263160984,0.0,0.0,1,1
254,716068.5,627052.5263160984,0.0,0.0,1,1
255,716068.5,627052.5263160984,0.0,0.0,1,1
256,715783.5,627052.5263160984,0.0,0.0,1,1
257,715999.5,627052.5263160984,0.0,0.0,1,1
258,716982.5,627052.5263160984,0.0,0.0,1,1
259,716982.5,627052.5263160984,0.0,0.0,1,1
260,716982.5,627052.5263160984,0.0,0.0,1,1
261,717201.5,627052.5263160984,0.0,0.0,1,1
262,717201.5,627052.5263160984,0.0,0.0,1,1
263,722363.0,627052.5263160984,0.0,0.0,1,1
264,722363.0,627052.5263160984,0.0,0.0,1,1
265,722969.0,627052.5263160984,0.0,0.0,1,1
266,723050.0,627052.5263160984,0.0,0.0,1,1
267,723174.0,627052.5263160984,0.0,0.0,1,1
268,723174.0,627052.5263160984,0.0,0.0,1,1
269,723174.0,627052.5263160984,0.0,0.0,1,1
270,723174.0,627052.5263160984,0.0,0.0,1,1
271,723174.0,627052.5263160984,0.0,0.0,1,1
272,723174.0,627052.5263160984,0.0,0.0,1,1
273,723174.0,627052.5263160984,0.0,0.0,1,1
274,722984.0,627052.5263160984,0.0,0.0,1,1
275,722964.5,627052.5263160984,0.0,0.0,1,1
276,728279.5,627052.5263160984,0.0,0.0,1,1
277,727359.5,627052.5263160984,0.0,0.0,1,1
278,727772.0,627052.5263160984,0.0,0.0,1,1
279,731315.5,627052.5263160984,0.0,0.0,1,1
280,731315.5,627052.5263160984,0.0,0.0,1,1
281,731315.5,627052.5263160984,0.0,0.0,1,1
282,731315.5,627052.5263160984,0.0,0.0,1,1
283,734880.5,627052.5263160984,0.0,0.0,1,1
284,734880.5,627052.5263160984,0.0,0.0,1,1
285,734880.5,627052.5263160984,0.0,0.0,1,1
286,734880.5,627052.5263160984,0.0,0.0,1,1
287,735840.0,627052.5263160984,0.0,0.0,1,1
288,735840.0,627052.5263160984,0.0,0.0,1,1
289,735383.5,627052.5263160984,0.0,0.0,1,1
290,735383.5,627052.5263160984,0.0,0.0,1,1
291,735383.5,627052.5263160984,0.0,0.0,1,1
292,735383.5,627052.5263160984,0.0,0.0,1,1
293,735383.5,627052.5263160984,0.0,0.0,1,1
294,735383.5,627052.5263160984,0.0,0.0,1,1
295,735383.5,627052.5263160984,0.0,0.0,1,1
296,735383.5,627052.5263160984,0.0,0.0,1,1
297,734093.5,627052.5263160984,0.0,0.0,1,1
298,733289.0,627052.5263160984,0.0,0.0,1,1
299,733631.0,627052.5263160984,0.0,0.0,1,1
300,733631.0,627052.5263160984,0.0,0.0,1,1
301,733631.0,627052.5263160984,0.0,0.0,1,1
302,733631.0,627052.5263160984,0.0,0.0,1,1
303,733180.0,627052.5263160984,0.0,0.0,1,1
304,733498.5,627052.5263160984,0.0,0.0,1,1
305,733343.5,627052.5263160984,0.0,0.0,1,1
306,731935.0,627052.5263160984,0.0,0.0,1,1
307,731902.0,627052.5263160984,0.0,0.0,1,1
308,731902.0,627052.5263160984,0.0,0.0,1,1
309,732151.0,627052.5263160984,0.0,0.0,1,1
310,733650.5,627052.5263160984,0.0,0.0,1,1
311,734197.0,627052.5263160984,0.0,0.0,1,1
312,734197.0,627052.5263160984,0.0,0.0,1,1
313,734197.0,627052.5263160984,0.0,0.0,1,1
314,734197.0,627052.5263160984,0.0,0.0,1,1
315,734197.0,627052.5263160984,0.0,0.0,1,1
316,734197.0,627052.5263160984,0.0,0.0,1,1
317,732680.5,627052.5263160984,0.0,0.0,1,1
318,732680.5,627052.5263160984,0.0,0.0,1,1
319,733562.5,627052.5263160984,0.0,0.0,1,1
320,733562.5,627052.5263160984,0.0,0.0,1,1
321,734030.5,627052.5263160984,0.0,0.0,1,1
322,733994.5,627052.5263160984,0.0,0.0,1,1
323,733635.5,627052.5263160984,0.0,0.0,1,1
324,733496.5,627052.5263160984,0.0,0.0,1,1
325,733496.5,627052.5263160984,0.0,0.0,1,1
326,733640.5,627052.5263160984,0.0,0.0,1,1
327,733640.5,627052.5263160984,0.0,0.0,1,1
328,733640.5,627052.5263160984,0.0,0.0,1,1
329,733508.0,627052.5263160984,0.0,0.0,1,1
330,733599.5,627052.5263160984,0.0,0.0,1,1
331,733599.5,627052.5263160984,0.0,0.0,1,1
332,733599.5,627052.5263160984,0.0,0.0,1,1
333,733108.0,627052.5263160984,0.0,0.0,1,1
334,732837.5,627052.5263160984,0.0,0.0,1,1
335,732837.5,627052.5263160984,0.0,0.0,1,1
336,733059.5,627052.5263160984,0.0,0.0,1,1
337,733059.5,627052.5263160984,0.0,0.0,1,1
338,735865.0,627052.5263160984,0.0,0.0,1,1
339,737015.5,627052.5263160984,0.0,0.0,1,1
340,736703.5,627052.5263160984,0.0,0.0,1,1
341,736703.5,627052.5263160984,0.0,0.0,1,1
342,736590.5,627052.5263160984,0.0,0.0,1,1
343,736590.5,627052.5263160984,0.0,0.0,1,1
344,736590.5,627052.5263160984,0.0,0.0,1,1
345,736590.5,627052.5263160984,0.0,0.0,1,1
346,736665.0,627052.5263160984,0.0,0.0,1,1
347,737740.5,627052.5263160984,0.0,0.0,1,1
348,737882.5,627052.5263160984,0.0,0.0,1,1
349,737882.5,627052.5263160984,0.0,0.0,1,1
350,737897.0,627052.5263160984,0.0,0.0,1,1
351,737877.5,627052.5263160984,0.0,0.0,1,1
352,737877.5,627052.5263160984,0.0,0.0,1,1
353,739838.0,627052.5263160984,0.0,0.0,1,1
354,739838.0,627052.5263160984,0.0,0.0,1,1
355,739533.5,627052.5263160984,0.0,0.0,1,1
356,739533.5,627052.5263160984,0.0,0.0,1,1
357,739533.5,627052.5263160984,0.0,0.0,1,1
358,739533.5,627052.5263160984,0.0,0.0,1,1
359,739533.5,627052.5263160984,0.0,0.0,1,1
360,739533.5,627052.5263160984,0.0,0.0,1,1
361,739533.5,627052.5263160984,0.0,0.0,1,1
362,739694.5,627052.5263160984,0.0,0.0,1,1
363,739694.5,627052.5263160984,0.0,0.0,1,1
364,737721.0,627052.5263160984,0.0,0.0,1,1
365,737721.0,627052.5263160984,0.0,0.0,1,1
366,737933.0,627052.5263160984,0.0,0.0,1,1
367,737933.0,627052.5263160984,0.0,0.0,1,1
368,737721.0,627052.5263160984,0.0,0.0,1,1
369,738000.0,627052.5263160984,0.0,0.0,1,1
370,738000.0,627052.5263160984,0.0,0.0,1,1
371,738927.0,627052.5263160984,0.0,0.0,1,1
372,739544.5,627052.5263160984,0.0,0.0,1,1
373,739544.5,627052.5263160984,0.0,0.0,1,1
374,740615.0,627052.5263160984,0.0,0.0,1,1
375,740615.0,627052.5263160984,0.0,0.0,1,1
376,740006.0,627052.5263160984,0.0,0.0,1,1
377,740006.0,627052.5263160984,0.0,0.0,1,1
378,740006.0,627052.5263160984,0.0,0.0,1,1
379,740006.0,627052.5263160984,0.0,0.0,1,1
380,739303.0,627052.5263160984,0.0,0.0,1,1
381,739776.5,627052.5263160984,0.0,0.0,1,1
382,739680.5,627052.5263160984,0.0,0.0,1,1
383,740553.5,627052.5263160984,0.0,0.0,1,1
384,740553.5,627052.5263160984,0.0,0.0,1,1
385,739748.5,627052.5263160984,0.0,0.0,1,1
386,739748.5,627052.5263160984,0.0,0.0,1,1
387,739748.5,627052.5263160984,0.0,0.0,1,1
388,739748.5,627052.5263160984,0.0,0.0,1,1
389,739748.5,627052.5263160984,0.0,0.0,1,1
390,739748.5,627052.5263160984,0.0,0.0,1,1
391,739748.5,627052.5263160984,0.0,0.0,1,1
392,739748.5,627052.5263160984,0.0,0.0,1,1
393,739748.5,627052.5263160984,0.0,0.0,1,1
394,739965.5,627052.5263160984,0.0,0.0,1,1
395,740975.5,627052.5263160984,0.0,0.0,1,1
396,740975.5,627052.5263160984,0.0,0.0,1,1
397,740975.5,627052.5263160984,0.0,0.0,1,1
398,740975.5,627052.5263160984,0.0,0.0,1,1
399,741571.5,627052.5263160984,0.0,0.0,1,1
400,742060.5,627052.5263160984,0.0,0.0,1,1
401,741564.5,627052.5263160984,0.0,0.0,1,1
402,741927.5,627052.5263160984,0.0,0.0,1,1
403,738193.0,627052.5263160984,0.0,0.0,1,1
404,737734.0,627052.5263160984,0.0,0.0,1,1
405,738868.5,627052.5263160984,0.0,0.0,1,1
406,738868.5,627052.5263160984,0.0,0.0,1,1
407,738868.5,627052.5263160984,0.0,0.0,1,1
408,738868.5,627052.5263160984,0.0,0.0,1,1
409,738868.5,627052.5263160984,0.0,0.0,1,1
410,738665.0,627052.5263160984,0.0,0.0,1,1
411,738802.0,627052.5263160984,0.0,0.0,1,1
412,739901.5,627052.5263160984,0.0,0.0,1,1
413,739901.5,627052.5263160984,0.0,0.0,1,1
414,739901.5,627052.5263160984,0.0,0.0,1,1
415,739192.5,627052.5263160984,0.0,0.0,1,1
416,739192.5,627052.5263160984,0.0,0.0,1,1
417,739192.5,627052.5263160984,0.0,0.0,1,1
418,739192.5,627052.5263160984,0.0,0.0,1,1
419,739833.0,627052.5263160984,0.0,0.0,1,1
420,739833.0,627052.5263160984,0.0,0.0,1,1
421,739833.0,627052.5263160984,0.0,0.0,1,1
422,739456.0,627052.5263160984,0.0,0.0,1,1
423,739456.0,627052.5263160984,0.0,0.0,1,1
424,739985.0,627052.5263160984,0.0,0.0,1,1
425,739985.0,627052.5263160984,0.0,0.0,1,1
426,744690.0,627052.5263160984,0.0,0.0,1,1
427,744234.5,627052.5263160984,0.0,0.0,1,1
428,748194.5,627052.5263160984,0.0,0.0,1,1
429,748194.5,627052.5263160984,0.0,0.0,1,1
430,748194.5,627052.5263160984,0.0,0.0,1,1
431,748194.5,627052.5263160984,0.0,0.0,1,1
432,748194.5,627052.5263160984,0.0,0.0,1,1
433,748194.5,627052.5263160984,0.0,0.0,1,1
434,748194.5,627052.5263160984,0.0,0.0,1,1
435,748194.5,627052.5263160984,0.0,0.0,1,1
436,748194.5,627052.5263160984,0.0,0.0,1,1
437,748194.5,627052.5263160984,0.0,0.0,1,1
438,748194.5,627052.5263160984,0.0,0.0,1,1
439,747770.5,627052.5263160984,0.0,0.0,1,1
440,746926.0,627052.5263160984,0.0,0.0,1,1
441,746926.0,627052.5263160984,0.0,0.0,1,1
442,746926.0,627052.5263160984,0.0,0.0,1,1
443,744309.0,627052.5263160984,0.0,0.0,1,1
444,744989.0,627052.5263160984,0.0,0.0,1,1
445,744989.0,627052.5263160984,0.0,0.0,1,1
446,744989.0,627052.5263160984,0.0,0.0,1,1
447,744989.0,627052.5263160984,0.0,0.0,1,1
448,745310.5,627052.5263160984,0.0,0.0,1,1
449,745310.5,627052.5263160984,0.0,0.0,1,1
450,745310.5,627052.5263160984,0.0,0.0,1,1
451,745408.5,627052.5263160984,0.0,0.0,1,1
452,745199.0,627052.5263160984,0.0,0.0,1,1
453,745199.0,627052.5263160984,0.0,0.0,1,1
454,745199.0,627052.5263160984,0.0,0.0,1,1
455,745199.0,627052.5263160984,0.0,0.0,1,1
456,745241.5,627052.5263160984,0.0,0.0,1,1
457,745336.0,627052.5263160984,0.0,0.0,1,1
458,745522.0,627052.5263160984,0.0,0.0,1,1
459,745750.0,627052.5263160984,0.0,0.0,1,1
460,745750.0,627052.5263160984,0.0,0.0,1,1
461,745750.0,627052.5263160984,0.0,0.0,1,1
462,747013.0,627052.5263160984,0.0,0.0,1,1
463,746723.0,627052.5263160984,0.0,0.0,1,1
464,746723.0,627052.5263160984,0.0,0.0,1,1
465,746723.0,627052.5263160984,0.0,0.0,1,1
466,747623.0,627052.5263160984,0.0,0.0,1,1
467,747623.0,627052.5263160984,0.0,0.0,1,1
468,746343.0,627052.5263160984,0.0,0.0,1,1
469,747684.5,627052.5263160984,0.0,0.0,1,1
470,747192.5,627052.5263160984,0.0,0.0,1,1
471,747192.5,627052.5263160984,0.0,0.0,1,1
472,747192.5,627052.5263160984,0.0,0.0,1,1
473,747192.5,627052.5263160984,0.0,0.0,1,1
474,747192.5,627052.5263160984,0.0,0.0,1,1
475,747192.5,627052.5263160984,0.0,0.0,1,1
476,747740.5,627052.5263160984,0.0,0.0,1,1
477,747740.5,627052.5263160984,0.0,0.0,1,1
478,747929.5,627052.5263160984,0.0,0.0,1,1
479,747929.5,627052.5263160984,0.0,0.0,1,1
480,747929.5,627052.5263160984,0.0,0.0,1,1
481,744441.0,627052.5263160984,0.0,0.0,1,1
482,744441.0,627052.5263160984,0.0,0.0,1,1
483,745065.0,627052.5263160984,0.0,0.0,1,1
484,745065.0,627052.5263160984,0.0,0.0,1,1
485,750094.0,627052.5263160984,0.0,0.0,1,1
486,750193.5,627052.5263160984,0.0,0.0,1,1
487,749566.5,627052.5263160984,0.0,0.0,1,1
488,749566.5,627052.5263160984,0.0,0.0,1,1
489,749427.5,627052.5263160984,0.0,0.0,1,1
490,749427.5,627052.5263160984,0.0,0.0,1,1
491,749427.5,627052.5263160984,0.0,0.0,1,1
492,749427.5,627052.5263160984,0.0,0.0,1,1
493,749427.5,627052.5263160984,0.0,0.0,1,1
494,749427.5,627052.5263160984,0.0,0.0,1,1
495,749427.5,627052.5263160984,0.0,0.0,1,1
496,750677.5,627052.5263160984,0.0,0.0,1,1
497,750677.5,627052.5263160984,0.0,0.0,1,1
498,750677.5,627052.5263160984,0.0,0.0,1,1
499,750677.5,627052.5263160984,0.0,0.0,1,1
500,751079.5,627052.5263160984,0.0,0.0,1,1
501,751121.5,627052.5263160984,0.0,0.0,1,1
502,751121.5,627052.5263160984,0.0,0.0,1,1
503,751121.5,627052.5263160984,0.0,0.0,1,1
504,751121.5,627052.5263160984,0.0,0.0,1,1
505,751121.5,627052.5263160984,0.0,0.0,1,1
506,751121.5,627052.5263160984,0.0,0.0,1,1
507,751079.5,627052.5263160984,0.0,0.0,1,1
