iteration,current_area,best_area,current_aspect,best_aspect
78,422868,393498,2.737913486005089,2.753968253968254
79,422868,393498,2.737913486005089,2.753968253968254
80,422868,393498,2.737913486005089,2.753968253968254
81,422868,393498,2.737913486005089,2.753968253968254
82,422868,393498,2.737913486005089,2.753968253968254
83,422868,393498,2.737913486005089,2.753968253968254
84,422868,393498,2.737913486005089,2.753968253968254
85,422868,393498,2.737913486005089,2.753968253968254
86,429549,393498,2.78117048346056,2.753968253968254
87,429549,393498,2.78117048346056,2.753968253968254
88,429549,393498,2.78117048346056,2.753968253968254
89,429549,393498,2.78117048346056,2.753968253968254
90,429549,393498,2.78117048346056,2.753968253968254
91,402039,393498,2.6030534351145036,2.753968253968254
92,402039,393498,2.6030534351145036,2.753968253968254
93,402039,393498,2.6030534351145036,2.753968253968254
94,402039,393498,2.6030534351145036,2.753968253968254
95,404085,393498,2.589873417721519,2.753968253968254
96,404085,393498,2.589873417721519,2.753968253968254
97,404085,393498,2.589873417721519,2.753968253968254
98,404085,393498,2.589873417721519,2.753968253968254
99,404085,393498,2.589873417721519,2.753968253968254
100,404085,393498,2.589873417721519,2.753968253968254
101,404085,393498,2.589873417721519,2.753968253968254
102,404085,393498,2.589873417721519,2.753968253968254
103,404085,393498,2.589873417721519,2.753968253968254
104,404085,393498,2.589873417721519,2.753968253968254
105,404085,393498,2.589873417721519,2.753968253968254
106,404085,393498,2.589873417721519,2.753968253968254
107,404085,393498,2.589873417721519,2.753968253968254
108,404085,393498,2.589873417721519,2.753968253968254
109,404085,393498,2.589873417721519,2.753968253968254
110,437660,393498,2.8050632911392404,2.753968253968254
111,437660,393498,2.8050632911392404,2.753968253968254
112,437660,393498,2.8050632911392404,2.753968253968254
113,437660,393498,2.8050632911392404,2.753968253968254
114,437660,393498,2.8050632911392404,2.753968253968254
115,443200,393498,2.77,2.753968253968254
116,443200,393498,2.77,2.753968253968254
117,443200,393498,2.77,2.753968253968254
118,438800,393498,2.7425,2.753968253968254
119,435105,393498,1.7757575757575759,2.753968253968254
120,435105,393498,1.7757575757575759,2.753968253968254
121,447480,393498,1.8262626262626263,2.753968253968254
122,435728,393498,1.8755186721991701,2.753968253968254
123,435728,393498,1.8755186721991701,2.753968253968254
124,435728,393498,1.8755186721991701,2.753968253968254
125,435728,393498,1.8755186721991701,2.753968253968254
126,432762,393498,1.9261603375527425,2.753968253968254
127,407640,393498,1.8143459915611815,2.753968253968254
128,410220,393498,1.8029350104821802,2.753968253968254
129,410220,393498,1.8029350104821802,2.753968253968254
130,413660,393498,1.787941787941788,2.753968253968254
131,415380,393498,1.7805383022774328,2.753968253968254
132,415380,393498,1.7805383022774328,2.753968253968254
133,415380,393498,1.7805383022774328,2.753968253968254
134,407256,393498,1.782426778242678,2.753968253968254
135,393872,393498,1.7238493723849373,2.753968253968254
136,393872,393498,1.7238493723849373,2.753968253968254
137,397218,393498,1.7384937238493723,2.753968253968254
138,397218,393498,1.7384937238493723,2.753968253968254
139,397218,393498,1.7384937238493723,2.753968253968254
140,397218,393498,1.7384937238493723,2.753968253968254
141,397218,393498,1.7384937238493723,2.753968253968254
142,382400,382400,1.6736401673640167,1.6736401673640167
143,382400,382400,1.6736401673640167,1.6736401673640167
144,382400,382400,1.6736401673640167,1.6736401673640167
145,387658,382400,1.6966527196652719,1.6736401673640167
146,387658,382400,1.6966527196652719,1.6736401673640167
147,387658,382400,1.6966527196652719,1.6736401673640167
148,386036,382400,1.703781512605042,1.6736401673640167
149,377944,377944,1.6680672268907564,1.6680672268907564
150,377944,377944,1.6680672268907564,1.6680672268907564
151,377944,377944,1.6680672268907564,1.6680672268907564
152,378261,377944,1.6624737945492662,1.6680672268907564
153,388755,377944,1.7085953878406708,1.6680672268907564
154,388755,377944,1.7085953878406708,1.6680672268907564
155,388755,377944,1.7085953878406708,1.6680672268907564
156,388755,377944,1.7085953878406708,1.6680672268907564
157,388755,377944,1.7085953878406708,1.6680672268907564
158,388755,377944,1.7085953878406708,1.6680672268907564
159,388755,377944,1.7085953878406708,1.6680672268907564
160,388755,377944,1.7085953878406708,1.6680672268907564
161,388755,377944,1.7085953878406708,1.6680672268907564
162,389709,377944,1.7127882599580713,1.6680672268907564
163,388755,377944,1.7085953878406708,1.6680672268907564
164,387940,377944,1.7121848739495797,1.6680672268907564
165,387940,377944,1.7121848739495797,1.6680672268907564
166,405552,377944,1.7899159663865547,1.6680672268907564
167,406028,377944,1.7920168067226891,1.6680672268907564
168,406028,377944,1.7920168067226891,1.6680672268907564
169,406028,377944,1.7920168067226891,1.6680672268907564
170,406028,377944,1.7920168067226891,1.6680672268907564
171,406028,377944,1.7920168067226891,1.6680672268907564
172,406028,377944,1.7920168067226891,1.6680672268907564
173,410312,377944,1.8109243697478992,1.6680672268907564
174,410312,377944,1.8109243697478992,1.6680672268907564
175,410312,377944,1.8109243697478992,1.6680672268907564
176,391748,377944,1.7289915966386555,1.6680672268907564
177,384408,377944,1.8486842105263157,1.6680672268907564
178,369360,369360,1.7763157894736843,1.7763157894736843
179,369360,369360,1.7763157894736843,1.7763157894736843
180,369360,369360,1.7763157894736843,1.7763157894736843
181,369360,369360,1.7763157894736843,1.7763157894736843
182,369360,369360,1.7763157894736843,1.7763157894736843
183,369360,369360,1.7763157894736843,1.7763157894736843
184,369360,369360,1.7763157894736843,1.7763157894736843
185,387144,369360,1.861842105263158,1.7763157894736843
186,378936,369360,1.8223684210526316,1.7763157894736843
187,378936,369360,1.8223684210526316,1.7763157894736843
188,378936,369360,1.8223684210526316,1.7763157894736843
189,378936,369360,1.8223684210526316,1.7763157894736843
190,378936,369360,1.8223684210526316,1.7763157894736843
191,378936,369360,1.8223684210526316,1.7763157894736843
192,378936,369360,1.8223684210526316,1.7763157894736843
193,378936,369360,1.8223684210526316,1.7763157894736843
194,368133,368133,1.8758465011286682,1.8758465011286682
195,357944,357944,1.8239277652370203,1.8239277652370203
196,357944,357944,1.8239277652370203,1.8239277652370203
197,356615,356615,1.817155756207675,1.817155756207675
198,356615,356615,1.817155756207675,1.817155756207675
199,356615,356615,1.817155756207675,1.817155756207675
200,351299,351299,1.7900677200902935,1.7900677200902935
201,351299,351299,1.7900677200902935,1.7900677200902935
202,351299,351299,1.7900677200902935,1.7900677200902935
203,351299,351299,1.7900677200902935,1.7900677200902935
204,352092,351299,1.7860360360360361,1.7900677200902935
205,352092,351299,1.7860360360360361,1.7900677200902935
206,352092,351299,1.7860360360360361,1.7900677200902935
207,351299,351299,1.7900677200902935,1.7900677200902935
208,351299,351299,1.7900677200902935,1.7900677200902935
209,355866,351299,1.6965065502183405,1.7900677200902935
210,355866,351299,1.6965065502183405,1.7900677200902935
211,358974,351299,1.6818181818181819,1.7900677200902935
212,358974,351299,1.6818181818181819,1.7900677200902935
213,358974,351299,1.6818181818181819,1.7900677200902935
214,358974,351299,1.6818181818181819,1.7900677200902935
215,358974,351299,1.6818181818181819,1.7900677200902935
216,364518,351299,1.7077922077922079,1.7900677200902935
217,364518,351299,1.7077922077922079,1.7900677200902935
218,364518,351299,1.7077922077922079,1.7900677200902935
219,364518,351299,1.7077922077922079,1.7900677200902935
220,364518,351299,1.7077922077922079,1.7900677200902935
221,364518,351299,1.7077922077922079,1.7900677200902935
222,364518,351299,1.7077922077922079,1.7900677200902935
223,364518,351299,1.7077922077922079,1.7900677200902935
224,364518,351299,1.7077922077922079,1.7900677200902935
225,364518,351299,1.7077922077922079,1.7900677200902935
226,364518,351299,1.7077922077922079,1.7900677200902935
227,364518,351299,1.7077922077922079,1.7900677200902935
228,364518,351299,1.7077922077922079,1.7900677200902935
229,362940,351299,1.7152173913043478,1.7900677200902935
230,362940,351299,1.7152173913043478,1.7900677200902935
231,365307,351299,1.7041036717062634,1.7900677200902935
232,382764,351299,1.5249500998003993,1.7900677200902935
233,382764,351299,1.5249500998003993,1.7900677200902935
234,382000,351299,1.528,1.7900677200902935
235,392000,351299,1.568,1.7900677200902935
236,387500,351299,1.55,1.7900677200902935
237,394500,351299,1.578,1.7900677200902935
238,396000,351299,1.584,1.7900677200902935
239,396000,351299,1.584,1.7900677200902935
240,396000,351299,1.584,1.7900677200902935
241,404000,351299,1.616,1.7900677200902935
242,405500,351299,1.622,1.7900677200902935
243,405500,351299,1.622,1.7900677200902935
244,405500,351299,1.622,1.7900677200902935
245,397720,351299,1.6700819672131149,1.7900677200902935
246,389912,351299,1.6372950819672132,1.7900677200902935
247,389912,351299,1.6372950819672132,1.7900677200902935
248,389912,351299,1.6372950819672132,1.7900677200902935
249,389912,351299,1.6372950819672132,1.7900677200902935
250,389912,351299,1.6372950819672132,1.7900677200902935
251,389912,351299,1.6372950819672132,1.7900677200902935
252,389912,351299,1.6372950819672132,1.7900677200902935
253,397232,351299,1.6680327868852458,1.7900677200902935
254,397232,351299,1.6680327868852458,1.7900677200902935
255,397232,351299,1.6680327868852458,1.7900677200902935
256,397232,351299,1.6680327868852458,1.7900677200902935
257,397232,351299,1.6680327868852458,1.7900677200902935
258,408972,351299,1.1708967851099832,1.7900677200902935
259,408972,351299,1.1708967851099832,1.7900677200902935
260,408972,351299,1.1708967851099832,1.7900677200902935
261,408972,351299,1.1708967851099832,1.7900677200902935
262,408972,351299,1.1708967851099832,1.7900677200902935
263,408972,351299,1.1708967851099832,1.7900677200902935
264,408972,351299,1.1708967851099832,1.7900677200902935
265,415892,351299,1.151414309484193,1.7900677200902935
266,399747,351299,1.160136286201022,1.7900677200902935
267,399747,351299,1.160136286201022,1.7900677200902935
268,399747,351299,1.160136286201022,1.7900677200902935
269,391575,351299,1.1843478260869564,1.7900677200902935
270,391575,351299,1.1843478260869564,1.7900677200902935
271,391575,351299,1.1843478260869564,1.7900677200902935
272,391575,351299,1.1843478260869564,1.7900677200902935
273,391575,351299,1.1843478260869564,1.7900677200902935
274,391575,351299,1.1843478260869564,1.7900677200902935
275,380560,351299,1.3246268656716418,1.7900677200902935
276,380560,351299,1.3246268656716418,1.7900677200902935
277,380560,351299,1.3246268656716418,1.7900677200902935
278,380560,351299,1.3246268656716418,1.7900677200902935
279,372040,351299,1.3549618320610688,1.7900677200902935
280,372040,351299,1.3549618320610688,1.7900677200902935
281,372040,351299,1.3549618320610688,1.7900677200902935
282,383044,351299,1.3950381679389312,1.7900677200902935
283,383044,351299,1.3950381679389312,1.7900677200902935
284,383044,351299,1.3950381679389312,1.7900677200902935
285,384092,351299,1.3988549618320612,1.7900677200902935
286,373097,351299,1.4400785854616895,1.7900677200902935
287,373097,351299,1.4400785854616895,1.7900677200902935
288,380223,351299,1.4675834970530452,1.7900677200902935
289,380223,351299,1.4675834970530452,1.7900677200902935
290,380223,351299,1.4675834970530452,1.7900677200902935
291,380223,351299,1.4675834970530452,1.7900677200902935
292,380223,351299,1.4675834970530452,1.7900677200902935
293,380223,351299,1.4675834970530452,1.7900677200902935
294,380223,351299,1.4675834970530452,1.7900677200902935
295,377982,351299,1.476284584980237,1.7900677200902935
296,377982,351299,1.476284584980237,1.7900677200902935
297,377982,351299,1.476284584980237,1.7900677200902935
298,377982,351299,1.476284584980237,1.7900677200902935
299,377982,351299,1.476284584980237,1.7900677200902935
300,377982,351299,1.476284584980237,1.7900677200902935
301,377982,351299,1.476284584980237,1.7900677200902935
302,377982,351299,1.476284584980237,1.7900677200902935
303,377982,351299,1.476284584980237,1.7900677200902935
304,379476,351299,1.470472440944882,1.7900677200902935
305,379476,351299,1.470472440944882,1.7900677200902935
306,379476,351299,1.470472440944882,1.7900677200902935
307,379476,351299,1.470472440944882,1.7900677200902935
308,382524,351299,1.4822834645669292,1.7900677200902935
309,382524,351299,1.4822834645669292,1.7900677200902935
310,385064,351299,1.4921259842519685,1.7900677200902935
311,385064,351299,1.4921259842519685,1.7900677200902935
312,385064,351299,1.4921259842519685,1.7900677200902935
313,385064,351299,1.4921259842519685,1.7900677200902935
314,385064,351299,1.4921259842519685,1.7900677200902935
315,385064,351299,1.4921259842519685,1.7900677200902935
316,385064,351299,1.4921259842519685,1.7900677200902935
317,385064,351299,1.4921259842519685,1.7900677200902935
318,385064,351299,1.4921259842519685,1.7900677200902935
319,385064,351299,1.4921259842519685,1.7900677200902935
320,383540,351299,1.486220472440945,1.7900677200902935
321,383540,351299,1.486220472440945,1.7900677200902935
322,383540,351299,1.486220472440945,1.7900677200902935
323,383540,351299,1.486220472440945,1.7900677200902935
324,383540,351299,1.486220472440945,1.7900677200902935
325,383540,351299,1.486220472440945,1.7900677200902935
326,383540,351299,1.486220472440945,1.7900677200902935
327,383540,351299,1.486220472440945,1.7900677200902935
328,383540,351299,1.486220472440945,1.7900677200902935
329,383540,351299,1.486220472440945,1.7900677200902935
330,383540,351299,1.486220472440945,1.7900677200902935
331,391668,351299,1.5177165354330708,1.7900677200902935
332,391668,351299,1.5177165354330708,1.7900677200902935
333,394716,351299,1.529527559055118,1.7900677200902935
334,381508,351299,1.4783464566929134,1.7900677200902935
335,381508,351299,1.4783464566929134,1.7900677200902935
336,381508,351299,1.4783464566929134,1.7900677200902935
337,381508,351299,1.4783464566929134,1.7900677200902935
338,381508,351299,1.4783464566929134,1.7900677200902935
339,381508,351299,1.4783464566929134,1.7900677200902935
340,381508,351299,1.4783464566929134,1.7900677200902935
341,381508,351299,1.4783464566929134,1.7900677200902935
342,380492,351299,1.4744094488188977,1.7900677200902935
343,380492,351299,1.4744094488188977,1.7900677200902935
344,380492,351299,1.4744094488188977,1.7900677200902935
345,380492,351299,1.4744094488188977,1.7900677200902935
346,396240,351299,1.5354330708661417,1.7900677200902935
347,396240,351299,1.5354330708661417,1.7900677200902935
348,396240,351299,1.5354330708661417,1.7900677200902935
349,385064,351299,1.4921259842519685,1.7900677200902935
350,385064,351299,1.4921259842519685,1.7900677200902935
351,373600,351299,1.7130620985010707,1.7900677200902935
352,373600,351299,1.7130620985010707,1.7900677200902935
353,373600,351299,1.7130620985010707,1.7900677200902935
354,373600,351299,1.7130620985010707,1.7900677200902935
355,373600,351299,1.7130620985010707,1.7900677200902935
356,373600,351299,1.7130620985010707,1.7900677200902935
357,373600,351299,1.7130620985010707,1.7900677200902935
358,375840,351299,1.63125,1.7900677200902935
359,375840,351299,1.63125,1.7900677200902935
360,375840,351299,1.63125,1.7900677200902935
361,366600,351299,1.6595744680851063,1.7900677200902935
362,372710,351299,1.6872340425531915,1.7900677200902935
363,372710,351299,1.6872340425531915,1.7900677200902935
364,372710,351299,1.6872340425531915,1.7900677200902935
365,372710,351299,1.6872340425531915,1.7900677200902935
366,372710,351299,1.6872340425531915,1.7900677200902935
367,372710,351299,1.6872340425531915,1.7900677200902935
368,372710,351299,1.6872340425531915,1.7900677200902935
369,372710,351299,1.6872340425531915,1.7900677200902935
370,372710,351299,1.6872340425531915,1.7900677200902935
371,372710,351299,1.6872340425531915,1.7900677200902935
372,358140,351299,1.6212765957446809,1.7900677200902935
373,358140,351299,1.6212765957446809,1.7900677200902935
374,358140,351299,1.6212765957446809,1.7900677200902935
375,358140,351299,1.6212765957446809,1.7900677200902935
376,358140,351299,1.6212765957446809,1.7900677200902935
377,358140,351299,1.6212765957446809,1.7900677200902935
378,358140,351299,1.6212765957446809,1.7900677200902935
379,358140,351299,1.6212765957446809,1.7900677200902935
380,358140,351299,1.6212765957446809,1.7900677200902935
381,353241,351299,1.816326530612245,1.7900677200902935
382,353241,351299,1.816326530612245,1.7900677200902935
383,353241,351299,1.816326530612245,1.7900677200902935
384,353241,351299,1.816326530612245,1.7900677200902935
385,353241,351299,1.816326530612245,1.7900677200902935
386,353241,351299,1.816326530612245,1.7900677200902935
387,353241,351299,1.816326530612245,1.7900677200902935
388,353241,351299,1.816326530612245,1.7900677200902935
389,353241,351299,1.816326530612245,1.7900677200902935
390,353241,351299,1.816326530612245,1.7900677200902935
391,358974,351299,1.8458049886621315,1.7900677200902935
392,358974,351299,1.8458049886621315,1.7900677200902935
393,358974,351299,1.8458049886621315,1.7900677200902935
394,358974,351299,1.8458049886621315,1.7900677200902935
395,358974,351299,1.8458049886621315,1.7900677200902935
396,359856,351299,1.8503401360544218,1.7900677200902935
397,359856,351299,1.8503401360544218,1.7900677200902935
398,359856,351299,1.8503401360544218,1.7900677200902935
399,359856,351299,1.8503401360544218,1.7900677200902935
400,359856,351299,1.8503401360544218,1.7900677200902935
401,359856,351299,1.8503401360544218,1.7900677200902935
402,359856,351299,1.8503401360544218,1.7900677200902935
403,359856,351299,1.8503401360544218,1.7900677200902935
404,359856,351299,1.8503401360544218,1.7900677200902935
405,359856,351299,1.8503401360544218,1.7900677200902935
406,359856,351299,1.8503401360544218,1.7900677200902935
407,359856,351299,1.8503401360544218,1.7900677200902935
408,359856,351299,1.8503401360544218,1.7900677200902935
409,354123,351299,1.8208616780045352,1.7900677200902935
410,374409,351299,1.9251700680272108,1.7900677200902935
411,374409,351299,1.9251700680272108,1.7900677200902935
412,374409,351299,1.9251700680272108,1.7900677200902935
413,376614,351299,1.9365079365079365,1.7900677200902935
414,376614,351299,1.9365079365079365,1.7900677200902935
415,373968,351299,1.9229024943310657,1.7900677200902935
416,373968,351299,1.9229024943310657,1.7900677200902935
417,373968,351299,1.9229024943310657,1.7900677200902935
418,373968,351299,1.9229024943310657,1.7900677200902935
419,373968,351299,1.9229024943310657,1.7900677200902935
420,373968,351299,1.9229024943310657,1.7900677200902935
421,371322,351299,1.909297052154195,1.7900677200902935
422,371322,351299,1.909297052154195,1.7900677200902935
423,371322,351299,1.909297052154195,1.7900677200902935
424,344421,344421,1.7709750566893423,1.7709750566893423
425,341775,341775,1.7573696145124718,1.7573696145124718
426,341775,341775,1.7573696145124718,1.7573696145124718
427,341775,341775,1.7573696145124718,1.7573696145124718
428,341775,341775,1.7573696145124718,1.7573696145124718
429,339570,339570,1.746031746031746,1.746031746031746
430,339570,339570,1.746031746031746,1.746031746031746
431,339570,339570,1.746031746031746,1.746031746031746
432,339570,339570,1.746031746031746,1.746031746031746
433,339570,339570,1.746031746031746,1.746031746031746
434,339570,339570,1.746031746031746,1.746031746031746
435,339570,339570,1.746031746031746,1.746031746031746
436,339570,339570,1.746031746031746,1.746031746031746
437,339570,339570,1.746031746031746,1.746031746031746
438,331191,331191,1.7029478458049887,1.7029478458049887
439,331191,331191,1.7029478458049887,1.7029478458049887
440,335601,331191,1.72562358276644,1.7029478458049887
441,346255,331191,1.6725274725274726,1.7029478458049887
442,346255,331191,1.6725274725274726,1.7029478458049887
443,346255,331191,1.6725274725274726,1.7029478458049887
444,346255,331191,1.6725274725274726,1.7029478458049887
445,338645,331191,1.7101123595505618,1.7029478458049887
446,338645,331191,1.7101123595505618,1.7029478458049887
447,338645,331191,1.7101123595505618,1.7029478458049887
448,338645,331191,1.7101123595505618,1.7029478458049887
449,338645,331191,1.7101123595505618,1.7029478458049887
450,338645,331191,1.7101123595505618,1.7029478458049887
451,338645,331191,1.7101123595505618,1.7029478458049887
452,338645,331191,1.7101123595505618,1.7029478458049887
453,338645,331191,1.7101123595505618,1.7029478458049887
454,338645,331191,1.7101123595505618,1.7029478458049887
455,342650,331191,1.7303370786516854,1.7029478458049887
456,342650,331191,1.7303370786516854,1.7029478458049887
457,332860,331191,1.6808988764044943,1.7029478458049887
458,332860,331191,1.6808988764044943,1.7029478458049887
459,336420,331191,1.698876404494382,1.7029478458049887
460,336420,331191,1.698876404494382,1.7029478458049887
461,336420,331191,1.698876404494382,1.7029478458049887
462,336420,331191,1.698876404494382,1.7029478458049887
463,333396,331191,1.7142857142857142,1.7029478458049887
464,333396,331191,1.7142857142857142,1.7029478458049887
465,333396,331191,1.7142857142857142,1.7029478458049887
466,333396,331191,1.7142857142857142,1.7029478458049887
467,333396,331191,1.7142857142857142,1.7029478458049887
468,337806,331191,1.7369614512471656,1.7029478458049887
469,337806,331191,1.7369614512471656,1.7029478458049887
470,337806,331191,1.7369614512471656,1.7029478458049887
471,340011,331191,1.748299319727891,1.7029478458049887
472,340011,331191,1.748299319727891,1.7029478458049887
473,340011,331191,1.748299319727891,1.7029478458049887
474,340011,331191,1.748299319727891,1.7029478458049887
475,340011,331191,1.748299319727891,1.7029478458049887
476,340011,331191,1.748299319727891,1.7029478458049887
477,341775,331191,1.7573696145124718,1.7029478458049887
478,341775,331191,1.7573696145124718,1.7029478458049887
479,341775,331191,1.7573696145124718,1.7029478458049887
480,358533,331191,1.8435374149659864,1.7029478458049887
481,358533,331191,1.8435374149659864,1.7029478458049887
482,358533,331191,1.8435374149659864,1.7029478458049887
483,358533,331191,1.8435374149659864,1.7029478458049887
484,358533,331191,1.8435374149659864,1.7029478458049887
485,352359,331191,1.8117913832199546,1.7029478458049887
486,352359,331191,1.8117913832199546,1.7029478458049887
487,367353,331191,1.8888888888888888,1.7029478458049887
488,355691,331191,1.9508196721311475,1.7029478458049887
489,355691,331191,1.9508196721311475,1.7029478458049887
490,355691,331191,1.9508196721311475,1.7029478458049887
491,355691,331191,1.9508196721311475,1.7029478458049887
492,355691,331191,1.9508196721311475,1.7029478458049887
493,362523,331191,1.9882903981264637,1.7029478458049887
494,354410,331191,1.9437939110070257,1.7029478458049887
495,354410,331191,1.9437939110070257,1.7029478458049887
496,361242,331191,1.981264637002342,1.7029478458049887
497,361242,331191,1.981264637002342,1.7029478458049887
498,361242,331191,1.981264637002342,1.7029478458049887
499,361242,331191,1.981264637002342,1.7029478458049887
500,361242,331191,1.981264637002342,1.7029478458049887
501,361242,331191,1.981264637002342,1.7029478458049887
502,361242,331191,1.981264637002342,1.7029478458049887
503,360388,331191,1.9765807962529274,1.7029478458049887
504,360388,331191,1.9765807962529274,1.7029478458049887
505,348390,331191,2.232911392405063,1.7029478458049887
506,348390,331191,2.232911392405063,1.7029478458049887
507,348390,331191,2.232911392405063,1.7029478458049887
508,344694,331191,2.0911330049261085,1.7029478458049887
509,344694,331191,2.0911330049261085,1.7029478458049887
510,351596,331191,2.1330049261083746,1.7029478458049887
511,351596,331191,2.1330049261083746,1.7029478458049887
512,351596,331191,2.1330049261083746,1.7029478458049887
513,351596,331191,2.1330049261083746,1.7029478458049887
514,346318,331191,2.100985221674877,1.7029478458049887
515,346318,331191,2.100985221674877,1.7029478458049887
516,346318,331191,2.100985221674877,1.7029478458049887
517,346318,331191,2.100985221674877,1.7029478458049887
518,346318,331191,2.100985221674877,1.7029478458049887
519,346318,331191,2.100985221674877,1.7029478458049887
520,346318,331191,2.100985221674877,1.7029478458049887
521,346318,331191,2.100985221674877,1.7029478458049887
522,346318,331191,2.100985221674877,1.7029478458049887
523,344694,331191,2.0911330049261085,1.7029478458049887
524,344694,331191,2.0911330049261085,1.7029478458049887
525,344694,331191,2.0911330049261085,1.7029478458049887
526,336935,331191,2.159493670886076,1.7029478458049887
527,336935,331191,2.159493670886076,1.7029478458049887
528,336935,331191,2.159493670886076,1.7029478458049887
529,336935,331191,2.159493670886076,1.7029478458049887
530,336935,331191,2.159493670886076,1.7029478458049887
531,340490,331191,2.1822784810126583,1.7029478458049887
532,340490,331191,2.1822784810126583,1.7029478458049887
533,337330,331191,2.162025316455696,1.7029478458049887
534,337330,331191,2.162025316455696,1.7029478458049887
535,337330,331191,2.162025316455696,1.7029478458049887
536,337330,331191,2.162025316455696,1.7029478458049887
537,334929,331191,2.2133676092544987,1.7029478458049887
538,334929,331191,2.2133676092544987,1.7029478458049887
539,334929,331191,2.2133676092544987,1.7029478458049887
540,334929,331191,2.2133676092544987,1.7029478458049887
541,338373,331191,2.1908396946564888,1.7029478458049887
542,338373,331191,2.1908396946564888,1.7029478458049887
543,338373,331191,2.1908396946564888,1.7029478458049887
544,338373,331191,2.1908396946564888,1.7029478458049887
545,338373,331191,2.1908396946564888,1.7029478458049887
546,338373,331191,2.1908396946564888,1.7029478458049887
547,338373,331191,2.1908396946564888,1.7029478458049887
548,338373,331191,2.1908396946564888,1.7029478458049887
549,342303,331191,2.2162849872773536,1.7029478458049887
550,342303,331191,2.2162849872773536,1.7029478458049887
